session_id,flow_id,dataset,label,direction_balance_bytes,direction_balance_packets,dispersion_symmetry,iat_all_mean,iat_all_median,iat_all_p25,iat_all_p75,iat_all_std,iat_mean_max,iat_mean_min,iat_std_max,iat_std_min,session_consecutive_high_runs,session_fraction_high,session_mean_prob,session_top_k_mean_prob,session_var_prob,sz_all_mean,sz_all_median,sz_all_p25,sz_all_p75,sz_all_std,sz_coef_variation,sz_cv,sz_iqr_norm_median,sz_mean_max,sz_mean_min,sz_p25_median_ratio,sz_p75_median_ratio,sz_std_max,sz_std_min
ssh__chunk_0000,ssh_0,usbvpn,0,-0.8231855430636682,-0.11363636320592287,26.79166610850696,0.005635509926103367,0.0002739429473876953,4.851818084716797e-05,0.001109480857849121,0.051386445204902015,0.005635509926103367,0.005635509926103367,0.051386445204902015,0.051386445204902015,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,567.6212121212121,172.0,124.0,1458.0,702.0538325459595,1.2368350870566216,1.2368350870566216,7.755813908396431,929.2789115646259,113.23076923076923,0.7209302283666847,8.476744136763116,766.4328165888995,57.39760628371703
ssh__chunk_0000,ssh_1,usbvpn,0,-0.7235971857412169,-0.14925373097200564,64.43749597265649,0.003695423763589074,0.00030303001403808594,4.9114227294921875e-05,0.0006680488586425781,0.04041714414555629,0.003695423763589074,0.003695423763589074,0.04041714414555629,0.04041714414555629,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,519.0348258706467,190.0,174.0,1221.0,597.7186011413254,1.1515963287956554,1.1515963287956554,5.510526286786704,778.4242424242424,168.6315789473684,0.9157894688642659,6.42631575565097,679.1960437942872,55.22033428511237
ssh__chunk_0000,ssh_2,usbvpn,0,0.9999999999856265,0.9999999914529916,216000000.0,0.008799499478833428,1.7881393432617188e-05,9.5367431640625e-07,3.695487976074219e-05,0.09413948676417304,0.008799499478833428,0.008799499478833428,0.09413948676417304,0.09413948676417304,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,594.6324786324786,464.0,464.0,680.0,244.43545975957224,0.4110698088853962,0.4110698088853962,0.4655172403760404,594.6324786324786,0.0,0.9999999978448276,1.465517238220868,244.43545975957224,0.0
ssh__chunk_0000,ssh_3,usbvpn,0,0.9999999642857155,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.9999999642857155,0.9999999642857155,0.0,0.0
ssh__chunk_0000,ssh_4,usbvpn,0,0.9999999833333336,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.9999999833333336,0.9999999833333336,0.0,0.0
ssh__chunk_0000,ssh_5,usbvpn,0,-0.03520456707059834,0.10344827229488716,24000000.0,0.009487645966666085,0.0020633935928344727,0.0003108382225036621,0.011892855167388916,0.016380857760674356,0.009487645966666085,0.009487645966666085,0.016380857760674356,0.016380857760674356,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,144.9655172413793,148.0,148.0,172.0,38.59112168631956,0.26620897268867916,0.26620897268867916,0.16216216106647188,167.3846153846154,126.75,0.9999999932432433,1.1621621543097151,41.85017921108582,15.988161300635788
ssh__chunk_0000,ssh_6,usbvpn,0,0.5203665987117659,0.17241378715814526,24000000.0,0.009328646319253104,0.0008075237274169922,0.00027048587799072266,0.010371744632720947,0.01769941812797378,0.009328646319253104,0.009328646319253104,0.01769941812797378,0.01769941812797378,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,270.8965517241379,148.0,148.0,172.0,401.1482093318856,1.4808169587170306,1.4808169587170306,0.16216216106647188,351.29411764705884,157.0,0.9999999932432433,1.1621621543097151,507.8267148529497,37.66961640367472
ssh__chunk_0000,ssh_7,usbvpn,0,-0.028921998240814633,0.12499999609375013,24000000.0,0.008390811181837512,0.0006201267242431641,0.0003095865249633789,0.009857416152954102,0.015026954245720973,0.008390811181837512,0.008390811181837512,0.015026954245720973,0.015026954245720973,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,142.625,148.0,148.0,172.0,41.371601068849145,0.2900725733831837,0.2900725733831837,0.16216216106647188,167.71428571428572,123.11111111111111,0.9999999932432433,1.1621621543097151,44.57314698446549,15.452362609131383
ssh__chunk_0000,ssh_8,usbvpn,0,0.834627831681447,0.21951218976799539,53.58333110069454,0.004917299747467041,0.00028955936431884766,4.166364669799805e-05,0.005395054817199707,0.010749056079192753,0.004917299747467041,0.004917299747467041,0.010749056079192753,0.010749056079192753,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,602.9268292682926,172.0,148.0,1458.0,884.7632834926955,1.4674471910612938,1.4674471910612938,7.61627902548675,907.04,127.75,0.8604651112763656,8.476744136763116,1022.0008798430655,60.25726097326363
ssh__chunk_0000,ssh_9,usbvpn,0,-0.8231855430636682,-0.11363636320592287,26.79166610850696,0.005635509926103367,0.0002739429473876953,4.851818084716797e-05,0.001109480857849121,0.051386445204902015,0.005635509926103367,0.005635509926103367,0.051386445204902015,0.051386445204902015,13.0,0.639344262295082,0.5450302939196638,0.9611279378251123,0.0877806218984947,567.6212121212121,172.0,124.0,1458.0,702.0538325459595,1.2368350870566216,1.2368350870566216,7.755813908396431,929.2789115646259,113.23076923076923,0.7209302283666847,8.476744136763116,766.4328165888995,57.39760628371703
non_streaming__chunk_0010,non_streaming_1000,usbvpn,0,0.9999999999991419,0.99999999958159,0.0,0.003951483064238722,1.9073486328125e-06,9.5367431640625e-07,3.695487976074219e-05,0.06261203723041261,0.003951483064238722,0.003951483064238722,0.06261203723041261,0.06261203723041261,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,487.5782426778243,464.0,464.0,464.0,116.00240739930716,0.2379154708058667,0.2379154708058667,0.0,487.5782426778243,0.0,0.9999999978448276,0.9999999978448276,116.00240739930716,0.0
non_streaming__chunk_0010,non_streaming_1001,usbvpn,0,0.9376135883018688,0.09239130409676276,1.2903225785639958,0.028100204077988293,6.29425048828125e-05,1.1920928955078125e-05,0.009005904197692871,0.10634728977450895,0.028100204077988293,0.028100204077988293,0.10634728977450895,0.10634728977450895,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,950.945652173913,660.0,40.0,1460.0,982.4292525046008,1.0331076746874093,1.0331076746874093,2.15151514825528,1686.726368159204,65.36526946107784,0.06060606051423324,2.2121212087695135,756.4811242157797,47.09073408754039
non_streaming__chunk_0010,non_streaming_1002,usbvpn,0,0.9749742548650813,0.7504898757755568,0.0,0.0014687577786057014,1.1920928955078125e-06,9.5367431640625e-07,4.696846008300781e-05,0.028680098952227305,0.0014687577786057014,0.0014687577786057014,0.028680098952227305,0.028680098952227305,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,1340.357119529719,1494.0,1494.0,1494.0,572.8868753739831,0.42741360985016735,0.42741360985016735,0.0,1512.2457089552238,134.4371727748691,0.9999999993306559,0.9999999993306559,367.9418648823201,139.38516818632965
non_streaming__chunk_0010,non_streaming_1003,usbvpn,0,0.9999999642857155,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.9999999642857155,0.9999999642857155,0.0,0.0
non_streaming__chunk_0010,non_streaming_1004,usbvpn,0,0.199999998,0.0,0.99999980000004,4.315376281738281e-05,4.315376281738281e-05,4.315376281738281e-05,4.315376281738281e-05,0.0,4.315376281738281e-05,4.315376281738281e-05,0.0,0.0,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,50.0,50.0,45.0,55.0,10.0,0.1999999960000001,0.1999999960000001,0.1999999960000001,60.0,40.0,0.8999999820000004,1.0999999780000005,0.0,0.0
non_streaming__chunk_0010,non_streaming_1005,usbvpn,0,0.6580709148700631,-0.09999999500000024,31.84374601953175,0.001844042225887901,0.0006251335144042969,5.4001808166503906e-05,0.0024929046630859375,0.0032406196487695066,0.001844042225887901,0.001844042225887901,0.0032406196487695066,0.0032406196487695066,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,403.3,60.0,52.0,314.75,619.2237156311119,1.53539229877441,1.53539229877441,4.379166593680557,743.0,125.36363636363636,0.8666666522222225,5.245833245902779,784.144261103926,149.70290136696065
non_streaming__chunk_0010,non_streaming_1006,usbvpn,0,0.9832146484225261,0.35148764480509953,2.0289855057760975,9.360635797864373e-05,6.103515625e-05,1.1920928955078125e-05,6.4849853515625e-05,0.0005270860999425659,9.360635797864373e-05,9.360635797864373e-05,0.0005270860999425659,0.0005270860999425659,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,2519.4866364094805,1452.0,72.0,4252.0,2702.8239780042218,1.072767736836758,1.072767736836758,2.878787876805242,3697.1723880597015,65.21150855365474,0.04958677682535346,2.9283746536305957,2555.992666232553,24.311266734978208
non_streaming__chunk_0010,non_streaming_1007,usbvpn,0,-0.549427436252696,0.18518517832647488,5.916666173611152,0.007673382759094238,0.0004214048385620117,5.65648078918457e-05,0.0035772323608398438,0.02538740154893822,0.007673382759094238,0.007673382759094238,0.02538740154893822,0.02538740154893822,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,316.962962962963,64.0,52.0,135.0,691.7367022899135,2.1823896825079623,2.1823896825079623,1.2968749797363286,602.7272727272727,120.5,0.8124999873046878,2.109374967041016,1004.104403382717,139.90443166676314
non_streaming__chunk_0010,non_streaming_1008,usbvpn,0,-0.362897498590476,0.07692307396449716,25.82822022507435,0.008234357833862305,0.0006048679351806641,4.982948303222656e-05,0.0035800933837890625,0.024171991181322034,0.008234357833862305,0.008234357833862305,0.024171991181322034,0.024171991181322034,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,487.4230769230769,103.5,62.75,1156.0,527.9212625642726,1.0830863093593344,1.0830863093593344,10.562801830311093,719.6666666666666,288.35714285714283,0.6062801873789354,11.169082017690029,532.275356892986,434.60911947943964
non_streaming__chunk_0010,non_streaming_1009,usbvpn,0,-0.6908954099787967,0.14285713265306196,76.42499235750077,0.010862919000478892,0.0005159378051757812,2.288818359375e-05,0.003612041473388672,0.029741805293492834,0.010862919000478892,0.010862919000478892,0.029741805293492834,0.029741805293492834,177.0,0.7888349514563107,0.7691449346179456,0.9991760625800552,0.15824954235581898,474.64285714285717,62.0,52.0,826.25,604.4420812549675,1.2734671361536503,1.2734671361536503,12.487903024388661,936.3333333333334,128.375,0.8387096638917797,13.326612688280441,664.6346531909257,168.19180828744305
non_streaming__chunk_0020,non_streaming_2000,usbvpn,0,-0.5243045528420152,0.11764705536332191,6.2674415689562055,0.003188971317175663,0.00030303001403808594,2.09808349609375e-05,0.0028340816497802734,0.007224274337473761,0.003188971317175663,0.003188971317175663,0.007224274337473761,0.007224274337473761,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,305.55882352941177,73.5,52.0,208.25,471.51134919760455,1.5431115430024798,1.5431115430024798,2.125850311212921,527.8666666666667,130.05263157894737,0.7074829835716601,2.8333332947845813,611.2036067374676,181.93043022112383
non_streaming__chunk_0020,non_streaming_2001,usbvpn,0,-0.7496056782211225,-0.1724137916171225,23.33999953320001,0.006250051830125892,0.0002391338348388672,2.2411346435546875e-05,0.003847479820251465,0.01594634317565252,0.006250051830125892,0.006250051830125892,0.01594634317565252,0.01594634317565252,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,524.6896551724138,111.0,61.0,1278.0,553.8112683283604,1.0555025467214034,1.0555025467214034,10.963963865189514,783.0,158.75,0.5495495445986528,11.513513409788168,556.5532055322611,271.94848623713034
non_streaming__chunk_0020,non_streaming_2002,usbvpn,0,-0.6392987327479085,0.14285713265306196,39.6249960375004,0.0028486251831054688,0.0004570484161376953,2.4080276489257812e-05,0.0035791397094726562,0.004244429761885693,0.0028486251831054688,0.0028486251831054688,0.004244429761885693,0.004244429761885693,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,411.5,62.0,52.0,458.25,594.632029073443,1.4450353040787551,1.4450353040787551,6.552419249154529,787.0,129.875,0.8387096638917797,7.391128913046308,735.4270868005883,167.55628718433695
non_streaming__chunk_0020,non_streaming_2003,usbvpn,0,0.199999998,0.0,0.99999980000004,5.2928924560546875e-05,5.2928924560546875e-05,5.2928924560546875e-05,5.2928924560546875e-05,0.0,5.2928924560546875e-05,5.2928924560546875e-05,0.0,0.0,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,50.0,50.0,45.0,55.0,10.0,0.1999999960000001,0.1999999960000001,0.1999999960000001,60.0,40.0,0.8999999820000004,1.0999999780000005,0.0,0.0
non_streaming__chunk_0020,non_streaming_2004,usbvpn,0,0.551322750739341,0.0,5000000.0,0.05239943095615932,0.001093149185180664,0.00043594837188720703,0.12132751941680908,0.05987762450121147,0.05239943095615932,0.05239943095615932,0.05987762450121147,0.05987762450121147,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,118.125,52.0,52.0,57.0,170.4365259414777,1.4428488846444767,1.4428488846444767,0.09615384430473377,183.25,53.0,0.9999999807692311,1.0961538250739649,222.7368121797562,1.7320508075688772
non_streaming__chunk_0020,non_streaming_2005,usbvpn,0,0.551322750739341,0.0,5000000.0,0.04751556260245187,0.0013089179992675781,0.00047147274017333984,0.10981500148773193,0.054149189538154695,0.04751556260245187,0.04751556260245187,0.054149189538154695,0.054149189538154695,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,118.125,52.0,52.0,57.0,170.4365259414777,1.4428488846444767,1.4428488846444767,0.09615384430473377,183.25,53.0,0.9999999807692311,1.0961538250739649,222.7368121797562,1.7320508075688772
non_streaming__chunk_0020,non_streaming_2006,usbvpn,0,0.551322750739341,0.0,5000000.0,0.04739856719970703,0.0015170574188232422,0.0006809234619140625,0.10934901237487793,0.05381861325638586,0.04739856719970703,0.04739856719970703,0.05381861325638586,0.05381861325638586,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,118.125,52.0,52.0,57.0,170.4365259414777,1.4428488846444767,1.4428488846444767,0.09615384430473377,183.25,53.0,0.9999999807692311,1.0961538250739649,222.7368121797562,1.7320508075688772
non_streaming__chunk_0020,non_streaming_2007,usbvpn,0,0.551322750739341,0.0,5000000.0,0.04670626776559012,0.0010058879852294922,0.0006185770034790039,0.1079244613647461,0.053220146551539914,0.04670626776559012,0.04670626776559012,0.053220146551539914,0.053220146551539914,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,118.125,52.0,52.0,57.0,170.4365259414777,1.4428488846444767,1.4428488846444767,0.09615384430473377,183.25,53.0,0.9999999807692311,1.0961538250739649,222.7368121797562,1.7320508075688772
non_streaming__chunk_0020,non_streaming_2008,usbvpn,0,0.551322750739341,0.0,5000000.0,0.05241285051618304,0.0008809566497802734,0.00047147274017333984,0.12141251564025879,0.059942549471200715,0.05241285051618304,0.05241285051618304,0.059942549471200715,0.059942549471200715,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,118.125,52.0,52.0,57.0,170.4365259414777,1.4428488846444767,1.4428488846444767,0.09615384430473377,183.25,53.0,0.9999999807692311,1.0961538250739649,222.7368121797562,1.7320508075688772
non_streaming__chunk_0020,non_streaming_2009,usbvpn,0,0.551322750739341,0.0,5000000.0,0.0494387149810791,0.0010979175567626953,0.0006719827651977539,0.11423349380493164,0.05630521075143171,0.0494387149810791,0.0494387149810791,0.05630521075143171,0.05630521075143171,0.0,0.0,0.0038226431744880487,0.03194367710240466,9.619465208530103e-05,118.125,52.0,52.0,57.0,170.4365259414777,1.4428488846444767,1.4428488846444767,0.09615384430473377,183.25,53.0,0.9999999807692311,1.0961538250739649,222.7368121797562,1.7320508075688772
non_streaming__chunk_0023,non_streaming_2300,usbvpn,0,-0.5522006734929508,0.14285713775510223,5.232557896160098,0.005259663970382126,0.00037789344787597656,2.384185791015625e-05,0.004724621772766113,0.013566639695279653,0.005259663970382126,0.005259663970382126,0.013566639695279653,0.013566639695279653,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,307.5357142857143,73.5,52.0,186.0,512.8873784859636,1.6677327314958152,1.6677327314958152,1.8231292268962012,556.9166666666666,120.5,0.7074829835716601,2.530612210467861,691.9969241662535,139.90443166676314
non_streaming__chunk_0023,non_streaming_2301,usbvpn,0,-0.4089590262253939,0.06666666444444451,24.58479474655451,0.00453175347426842,0.0005979537963867188,2.7894973754882812e-05,0.002579927444458008,0.01011798477053605,0.00453175347426842,0.00453175347426842,0.01011798477053605,0.01011798477053605,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,471.03333333333336,105.0,62.25,1156.0,528.923969541517,1.1229013553576157,1.1229013553576157,10.416666567460318,711.0714285714286,261.0,0.5928571372108844,11.009523704671203,544.579321821075,412.9470305014918
non_streaming__chunk_0023,non_streaming_2302,usbvpn,0,-0.6721754806682428,0.2857142653061239,39.6249960375004,0.004838246565598708,0.0004551410675048828,2.09808349609375e-05,0.0035860538482666016,0.009452942315772294,0.004838246565598708,0.004838246565598708,0.009452942315772294,0.009452942315772294,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,475.42857142857144,62.0,52.0,458.25,802.7837917686995,1.688547635384935,1.688547635384935,6.552419249154529,1113.0,121.22222222222223,0.8387096638917797,7.391128913046308,1061.2094986382283,159.85811610284483
non_streaming__chunk_0023,non_streaming_2303,usbvpn,0,-0.7765220799455101,-0.137931033293698,23.33999953320001,0.02824738129325535,0.00013184547424316406,2.002716064453125e-05,0.001709580421447754,0.2593017299384362,0.02824738129325535,0.02824738129325535,0.2593017299384362,0.2593017299384362,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,527.8620689655172,111.0,61.0,1278.0,560.1684767588588,1.0612023644651187,1.0612023644651187,10.963963865189514,824.0909090909091,136.84,0.5495495445986528,11.513513409788168,545.8021821489609,256.96601798681473
non_streaming__chunk_0023,non_streaming_2304,usbvpn,0,-0.5022977300512048,0.0,41.031244871094394,0.015476051129792867,0.0003440380096435547,6.139278411865234e-05,0.003495454788208008,0.0327399135909097,0.015476051129792867,0.015476051129792867,0.0327399135909097,0.0327399135909097,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,359.05,60.0,52.0,388.25,475.9670655623139,1.3256289214223227,1.3256289214223227,5.604166573263891,539.4,178.7,0.8666666522222225,6.470833225486113,576.9664115007042,234.8335793705832
non_streaming__chunk_0023,non_streaming_2305,usbvpn,0,-0.6616404307105815,0.0,40.562494929688135,0.018917131423950195,0.00034880638122558594,9.548664093017578e-05,0.0023726224899291992,0.03655559187425997,0.018917131423950195,0.018917131423950195,0.03655559187425997,0.03655559187425997,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,377.1875,60.0,52.0,384.5,512.9642066886831,1.3599713811531713,1.3599713811531713,5.541666574305557,626.75,127.625,0.8666666522222225,6.4083332265277795,610.902355127233,168.81938388407892
non_streaming__chunk_0023,non_streaming_2306,usbvpn,0,0.9999999642857155,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.9999999642857155,0.9999999642857155,0.0,0.0
non_streaming__chunk_0023,non_streaming_2307,usbvpn,0,0.9623615716822469,0.257641920834843,0.6685632996667401,0.005157043949519519,4.506111145019531e-05,2.193450927734375e-05,0.0001361370086669922,0.04943510697206209,0.005157043949519519,0.005157043949519519,0.04943510697206209,0.04943510697206209,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,1489.3493449781658,1458.0,52.0,2398.0,1610.0591733577824,1.0810486993569244,1.0810486993569244,1.6090534968387835,2323.90625,75.51176470588236,0.03566529490009239,1.644718791738876,1497.3039688849808,83.64351796096224
non_streaming__chunk_0023,non_streaming_2308,usbvpn,0,-0.9521368818371602,-0.17757009262817713,0.01078360890669762,0.00801577478507315,3.886222839355469e-05,2.002716064453125e-05,0.00010704994201660156,0.07494650289028161,0.00801577478507315,0.00801577478507315,0.07494650289028161,0.07494650289028161,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,1231.7056074766356,1443.0,52.0,1458.0,1356.9286278885525,1.1016663548092402,1.1016663548092402,0.9743589736837428,2041.8809523809523,71.68181818181819,0.03603603601106303,1.0103950096948058,1235.9281430231101,70.65176209836035
non_streaming__chunk_0023,non_streaming_2309,usbvpn,0,-0.9700119024496109,-0.17356076751660524,1.0203193025977362,0.00010310830516619894,4.887580871582031e-05,1.5974044799804688e-05,6.29425048828125e-05,0.0006232111153499421,0.00010310830516619894,0.00010310830516619894,0.0006232111153499421,0.0006232111153499421,1.0,0.03614457831325301,0.03620466039777466,0.47046140997233776,0.014501994394271142,1965.1577825159916,1458.0,80.0,2864.0,2362.1811470051834,1.2020312907286514,1.2020312907286514,1.9094650192664848,3298.8357558139537,71.30753353973168,0.0548696844616806,1.9643347037281653,2281.272114082177,30.70150500718243
